ID,y_trust,c_age,c_male,c_education,c_income,x_threat
5807,5,38,1,4,2,1
5832,7,48,1,7,2,0
5834,6,14,0,0,0,0
5837,5,49,1,7,3,0
5839,6,19,0,1,0,0
5840,8,16,1,1,0,0
5845,5,34,0,6,1,0
5854,5,53,1,4,3,0
5855,3,50,0,4,2,0
5860,7,51,1,7,3,0
5861,7,43,0,4,0,0
5884,6,55,1,5,1,0
5893,3,67,1,2,0,0
5905,5,60,0,5,0,0
5914,0,40,1,4,3,0
5928,10,70,1,6,1,0
5929,5,44,0,7,0,0
5948,6,64,1,9,1,0
5949,7,62,0,4,1,0
5976,7,53,1,6,3,0
5977,8,52,0,6,1,0
5978,7,18,1,1,0,0
5990,5,41,1,4,2,0
5991,6,33,0,6,0,0
5996,8,48,0,7,1,0
6014,8,49,0,6,1,0
6020,7,59,1,8,3,0
6025,9,41,0,4,0,0
6034,8,53,1,4,1,0
6036,6,26,0,4,1,0
6039,7,51,1,4,3,0
6049,5,57,0,5,0,0
6051,5,18,0,2,0,0
6058,7,53,1,10,3,0
6069,7,37,0,4,2,0
6075,5,33,0,10,1,0
6083,3,54,0,4,0,1
6110,4,39,0,4,0,0
6122,6,54,0,3,3,0
6123,6,25,1,4,2,0
6124,5,34,1,7,2,0
6166,8,60,1,4,3,0
6178,8,34,0,10,3,0
6186,4,44,1,4,3,0
6187,7,17,1,0,0,1
6193,4,38,1,4,2,0
6194,1,21,0,8,0,1
6213,6,59,0,4,0,0
6221,8,57,1,5,2,1
6233,7,42,0,10,2,0
6254,6,46,0,5,1,0
6268,6,64,0,4,0,0
6294,10,63,1,3,0,0
6297,8,23,1,3,0,0
6304,8,42,0,4,0,0
6307,8,62,1,6,3,0
6310,8,61,1,4,3,0
6311,9,60,0,4,0,1
6317,7,51,1,10,1,0
6320,6,42,1,10,3,0
6321,7,39,0,2,0,0
6322,5,14,0,0,0,1
6326,8,53,0,9,2,0
6330,8,48,1,4,3,0
6332,4,18,0,1,0,0
6333,10,16,0,1,0,0
6337,9,48,1,9,3,0
6338,9,35,0,8,3,0
6339,8,40,1,4,3,0
6340,8,35,0,10,0,0
6370,6,33,0,8,1,0
6371,7,42,1,4,2,0
6374,9,47,1,10,1,0
6375,10,45,0,10,1,0
6376,7,19,1,0,0,0
6388,7,49,1,4,2,0
6390,7,58,0,4,1,0
6398,7,60,1,4,3,0
6399,8,58,0,6,1,0
6400,7,28,1,9,2,0
6401,6,26,0,6,0,0
6415,7,60,1,3,3,0
6417,7,37,0,6,0,0
6418,8,37,1,10,3,0
6426,8,65,1,4,0,0
6427,5,64,0,4,0,0
6445,8,53,1,4,3,0
6452,8,51,0,10,2,0
6453,7,51,1,10,3,0
6456,4,66,0,7,1,0
6457,7,61,1,4,1,0
6458,6,61,1,8,3,0
6459,8,59,0,4,0,0
6462,5,36,0,7,1,0
6463,9,36,1,6,3,0
6464,6,14,1,0,0,0
6466,6,33,1,10,3,0
6467,8,32,0,6,3,0
6477,4,60,1,4,3,0
6484,7,49,0,4,1,0
6485,7,43,1,8,3,0
6486,7,41,0,6,1,0
6488,5,19,1,0,0,0
6489,7,18,0,1,0,0
6490,5,17,0,1,0,0
6492,5,38,0,4,1,0
6496,7,42,0,4,1,0
6498,9,40,0,10,0,0
6499,8,39,1,7,2,0
6506,7,55,1,4,1,0
6507,10,47,0,10,2,0
6510,8,34,1,7,2,0
6511,6,31,0,4,0,0
6514,7,39,1,9,3,0
6515,6,33,0,5,0,0
6541,5,42,1,10,3,0
6554,7,54,1,4,3,0
6561,0,32,0,4,0,0
6562,8,44,0,10,2,0
6563,5,42,1,4,1,0
6567,7,48,0,2,1,0
6575,8,45,1,9,2,0
6584,8,64,1,7,1,0
6586,10,52,0,5,1,0
6587,8,52,1,10,3,0
6588,8,23,0,6,0,0
6589,6,20,0,5,0,0
6603,9,28,0,10,0,0
6612,6,45,1,7,3,0
6622,8,61,1,10,3,0
6623,10,39,1,9,2,0
6633,10,35,0,10,3,1
6640,7,67,0,4,0,0
6641,7,51,0,2,1,0
6649,9,64,1,10,3,0
6650,7,62,0,7,1,0
6651,8,33,0,10,3,0
6652,5,31,1,10,2,0
6662,8,24,0,1,2,1
6666,8,51,0,4,1,0
6676,8,41,0,6,1,0
6696,6,23,1,6,1,0
6697,6,21,1,4,0,0
6701,5,40,0,8,1,0
6704,5,38,0,10,3,0
6705,5,41,0,9,2,1
6706,10,39,1,4,1,1
6707,7,18,0,0,0,0
6708,6,16,0,0,0,0
6715,8,60,0,2,0,0
6718,6,25,1,7,1,0
6719,6,44,1,4,2,0
6724,8,60,1,7,1,0
6725,7,60,0,4,2,0
6726,7,41,0,9,0,0
6740,5,66,1,4,2,0
6741,7,65,0,1,0,0
6742,8,60,0,1,1,0
6744,7,32,1,9,3,1
6748,7,38,1,10,2,0
6749,6,43,0,5,1,0
6753,6,43,0,4,1,0
6764,2,32,0,4,3,1
6768,6,43,1,9,2,0
6769,7,31,0,7,3,0
6776,9,48,0,6,1,0
6810,7,63,0,7,1,0
6815,6,20,0,4,0,1
6825,9,62,1,8,3,0
6828,9,26,1,10,2,0
6835,8,41,1,10,1,0
6840,3,26,1,5,2,0
6842,8,53,1,1,3,0
6843,9,47,0,6,0,0
6846,8,59,0,6,3,0
6865,6,40,1,7,1,0
6903,7,46,1,10,3,0
6920,5,45,1,9,3,0
6921,8,41,0,7,1,0
6922,8,58,0,4,0,0
6946,0,43,0,5,1,0
6949,6,53,0,4,3,0
6956,3,50,0,9,1,1
6960,7,44,1,10,3,0
6961,9,40,0,9,1,0
6971,7,40,0,10,0,0
6974,3,39,1,1,1,0
6978,4,35,0,1,0,0
6980,5,36,1,10,3,0
6985,6,59,1,7,3,0
6997,5,47,0,6,3,0
6998,6,30,1,4,2,0
7006,9,50,0,7,1,0
7016,10,59,0,6,1,0
7023,5,36,0,6,0,0
7026,10,53,1,7,3,0
7040,7,49,0,4,0,0
7041,3,16,1,0,0,1
7047,5,42,0,4,2,0
7056,8,54,1,4,3,0
7057,8,50,0,2,1,0
7068,8,55,0,5,2,0
7071,5,19,0,0,0,0
7076,7,59,0,4,3,0
7077,5,40,1,4,1,0
7097,6,30,0,7,1,0
7098,5,29,1,8,1,0
7099,8,37,0,6,2,0
7100,8,38,0,7,2,1
7107,10,53,0,3,0,0
7108,5,22,0,6,0,0
7118,5,49,1,7,1,0
7123,5,48,0,4,2,0
7127,8,33,1,10,3,0
7131,2,53,1,4,2,0
7133,0,23,1,1,2,0
7141,5,58,0,2,0,1
7142,6,54,1,4,1,0
7143,8,36,1,9,1,0
7150,8,35,1,9,3,0
7171,8,59,0,9,1,1
7172,9,38,1,8,0,0
7179,5,45,0,5,1,0
7180,6,41,1,4,3,0
7187,7,45,1,10,3,0
7191,7,33,0,9,1,0
7199,1,33,0,4,0,0
7207,6,38,1,4,2,0
7208,0,70,1,4,0,0
7211,9,43,0,4,2,0
7215,7,66,0,10,0,0
7221,8,61,1,10,3,0
7223,7,28,1,10,2,0
7224,9,25,0,6,0,1
7235,8,44,0,4,2,0
7236,5,55,1,1,2,0
7246,8,60,0,5,1,0
7252,7,58,0,4,3,0
7273,9,55,0,6,2,0
7285,5,58,0,4,0,0
7299,5,56,1,10,3,1
7300,8,51,0,6,1,0
7301,5,16,1,1,0,0
7304,7,59,0,10,2,1
7309,8,53,0,7,2,1
7326,4,55,0,7,1,0
7327,8,57,1,4,3,0
7328,8,45,0,4,1,0
7334,5,45,0,4,0,0
7345,4,44,0,6,1,0
7351,7,47,1,4,3,0
7352,7,41,0,4,0,1
7361,9,51,0,4,2,0
7372,8,46,1,8,3,0
7377,7,44,0,4,1,0
7379,5,21,0,6,0,0
7380,7,19,0,6,0,0
7381,5,60,1,5,2,0
7391,8,52,1,9,1,0
7393,7,22,1,0,1,0
7398,5,31,0,4,2,0
7402,7,40,0,10,1,0
7425,7,60,1,1,1,0
7431,8,42,0,4,1,0
7433,3,52,0,4,0,0
7443,7,52,1,3,3,0
7459,6,34,1,4,2,0
7460,8,30,0,5,2,0
7463,0,55,0,4,0,0
7470,6,70,1,4,3,0
7475,10,42,0,9,1,0
7476,9,37,1,6,0,1
7481,8,47,0,1,1,0
7482,5,19,0,1,0,0
7483,5,16,1,1,0,0
7506,4,16,0,1,0,0
7516,8,45,1,4,1,0
7521,7,39,1,9,3,0
7529,3,43,0,6,1,0
7530,5,40,1,4,3,0
7550,7,44,0,4,0,0
7551,6,47,1,8,3,0
7552,5,17,0,0,0,0
7553,7,16,1,0,0,0
7558,6,22,0,4,1,1
7570,9,63,0,1,0,0
7575,8,69,1,10,0,0
7576,10,63,0,4,0,0
7590,2,33,1,4,1,1
7591,8,32,0,7,3,0
7601,4,29,1,4,1,0
7611,7,65,1,7,3,0
7614,5,25,1,4,2,0
7624,8,43,0,10,0,1
7630,4,34,1,10,3,0
7654,7,41,1,4,2,0
7655,7,40,0,2,1,0
7661,9,44,1,9,3,0
7670,8,44,0,6,0,0
7673,5,74,1,10,3,0
7675,10,34,0,10,1,0
7677,8,63,1,10,3,0
7683,9,64,1,4,3,0
7684,4,59,0,6,0,0
7690,6,53,0,10,2,0
7694,5,56,0,6,1,0
7709,5,41,1,4,3,0
7722,3,35,0,4,2,0
7744,10,45,0,6,3,0
7746,5,20,0,4,1,0
7748,4,48,1,10,3,0
7749,6,44,0,5,0,0
7750,8,19,1,6,0,0
7751,5,17,1,0,0,0
7753,8,37,1,9,2,1
7755,5,56,1,5,1,0
7769,3,55,0,10,3,0
7787,5,58,0,2,0,0
7828,5,41,1,10,3,0
7836,0,34,1,5,2,0
7847,8,35,0,7,1,0
7864,7,45,0,2,1,0
7865,5,43,1,5,3,0
7877,7,54,1,3,3,0
7905,5,38,1,4,2,0
7906,8,37,0,4,0,0
7921,8,59,1,7,3,0
7931,6,52,0,4,1,0
7933,7,25,1,4,0,0
7935,7,19,1,1,0,0
7936,7,53,0,6,1,1
7937,9,40,1,7,2,0
7951,7,19,0,2,0,1
7953,10,51,0,4,1,0
7954,8,22,0,1,0,0
7961,8,44,0,10,1,0
7962,7,41,0,10,1,0
7964,7,39,1,10,3,0
7965,8,38,0,10,3,0
7972,4,53,1,4,3,0
7975,7,19,1,6,0,0
7997,6,29,0,6,0,0
7999,7,36,1,4,1,0
8004,10,47,1,4,3,0
8005,10,42,0,9,1,0
8006,5,16,1,1,0,0
8020,6,44,1,6,3,0
8021,6,41,0,4,1,0
8030,5,56,0,4,1,0
8034,8,46,1,4,1,0
8043,7,34,1,7,2,0
8044,8,33,0,4,0,0
8047,5,35,0,2,0,0
8049,8,45,1,7,2,0
8055,5,44,1,6,3,0
8062,7,51,1,4,3,0
8064,8,20,0,6,0,0
8065,5,18,1,1,0,0
8074,7,54,0,6,3,0
8075,8,22,1,6,0,0
8078,7,47,0,4,0,1
8079,8,45,1,5,3,0
8092,4,50,0,4,2,0
8101,0,56,0,1,0,0
8105,7,48,0,6,1,0
8107,5,18,0,0,0,0
8108,6,43,0,2,3,0
8109,7,33,0,4,1,0
8110,3,43,1,4,3,0
8130,5,26,1,2,0,0
8146,7,53,0,1,0,0
8149,8,22,1,6,1,0
8154,8,47,1,4,3,0
8168,7,36,1,7,1,0
8181,9,44,1,7,3,0
8211,8,60,0,7,3,1
8212,5,46,1,1,1,0
8218,5,45,0,6,0,0
8219,8,21,0,6,1,0
8220,7,19,0,3,0,0
8231,6,53,1,6,3,0
8232,8,50,0,6,1,0
8233,7,23,1,6,0,0
8234,6,21,1,6,0,0
8235,8,18,1,2,0,0
8236,8,62,1,10,3,0
8237,7,47,0,9,1,0
8240,10,55,1,8,3,0
8242,8,21,1,1,1,0
8243,7,18,0,1,0,0
8264,7,41,1,9,1,0
8265,5,40,0,4,0,0
8280,8,41,1,5,1,0
8281,8,37,0,5,1,0
8285,8,46,1,7,3,0
8286,5,45,0,1,0,0
8287,8,21,1,0,0,0
8288,9,19,0,0,0,0
8307,5,56,0,7,1,0
8310,8,38,1,4,1,1
8315,10,41,0,10,2,0
8340,5,43,1,4,3,0
8344,5,57,0,10,1,0
8349,7,41,1,4,2,1
8350,8,64,1,4,1,0
8352,6,25,0,7,2,0
8353,5,23,1,1,1,1
8359,4,56,0,1,0,0
8370,9,37,1,10,3,0
8371,10,37,0,10,3,0
8374,5,41,1,6,2,0
8386,2,36,0,4,0,1
8403,8,57,0,5,0,0
8404,5,17,1,5,0,0
8408,2,18,1,1,0,1
8418,8,53,0,4,0,0
8421,7,57,1,4,3,0
8422,5,33,0,10,1,0
8426,5,43,1,4,2,0
8427,8,39,0,1,0,0
8448,5,50,0,2,2,1
8457,5,19,0,4,1,0
8470,6,41,1,4,2,0
8471,7,31,1,7,2,0
8480,10,45,1,9,3,0
8481,7,44,0,10,1,0
8482,6,14,0,0,0,0
8484,8,35,0,4,1,0
8492,7,48,0,10,3,0
8517,5,60,1,10,3,0
8518,6,59,0,2,1,0
8520,7,39,1,1,1,0
8534,4,65,1,1,1,0
8542,8,49,1,4,2,0
8559,8,63,0,7,1,0
8560,6,35,1,7,2,0
8567,9,44,0,4,2,0
8577,6,57,1,7,2,0
8601,8,47,1,4,3,0
8607,5,50,0,4,0,0
8608,7,50,1,7,3,0
8609,9,22,0,10,1,0
8610,8,20,0,4,1,0
8621,5,44,0,4,1,0
8622,8,40,1,4,2,0
8630,7,61,1,4,1,0
8632,8,17,1,0,0,0
8646,10,51,0,5,3,0
8657,6,56,0,4,2,0
8677,8,57,0,5,2,0
8688,10,31,1,9,1,0
8696,0,37,1,4,3,0
8704,6,39,1,1,1,0
8705,8,34,0,6,0,0
8716,7,64,1,7,3,0
8721,3,35,1,4,1,1
8723,9,54,1,4,2,0
8724,9,51,0,4,2,0
8725,7,26,1,9,0,0
8737,3,55,1,9,3,0
8738,8,52,0,2,1,0
8740,8,20,1,6,0,0
8748,5,30,1,10,1,0
8750,6,38,1,4,1,0
8757,7,47,0,4,1,0
8758,0,28,1,4,1,0
8759,3,24,0,4,2,1
8760,5,51,1,4,3,0
8762,6,37,1,7,2,0
8765,7,43,1,2,1,0
8767,5,37,0,4,1,0
8773,6,55,0,4,1,0
8774,5,36,1,9,3,0
8778,8,45,1,7,3,0
8780,6,36,0,7,1,0
8781,6,51,1,4,3,0
8782,7,48,0,1,1,0
8784,6,47,0,5,3,0
8796,4,25,1,6,1,0
8826,5,44,1,4,1,0
8827,8,32,0,6,0,0
8830,5,54,1,4,3,0
8831,8,49,0,6,0,0
8838,7,56,0,6,1,0
8842,7,51,0,4,1,0
8843,3,43,1,7,2,0
8845,7,27,1,7,1,0
8848,8,51,0,4,1,0
8851,6,47,1,7,2,0
8852,8,43,0,4,1,0
8853,8,16,0,0,0,0
8854,10,14,0,0,0,0
8856,9,34,0,4,0,0
8870,5,51,0,10,3,0
8871,6,57,0,4,1,0
8888,8,38,1,10,3,0
8889,10,37,0,6,1,0
8895,8,49,1,4,3,1
8911,4,53,1,10,3,1
8912,5,50,0,7,1,0
8914,6,25,0,7,1,0
8947,10,51,0,9,1,0
8950,10,22,0,6,0,0
8957,8,30,0,7,2,0
8963,0,74,1,4,0,0
8964,9,45,1,8,3,0
8982,4,42,0,7,0,0
8984,5,32,1,4,1,0
8985,6,30,1,9,2,0
8986,8,65,1,4,0,0
8987,5,63,0,4,0,0
9003,7,43,1,10,3,0
9005,7,47,0,4,1,0
9008,4,48,1,4,1,0
9026,9,31,0,4,1,0
9027,7,31,1,8,3,0
9032,6,57,1,9,3,0
9033,7,55,0,4,0,0
9039,7,59,1,7,3,0
9046,7,58,0,7,2,0
9047,6,58,1,6,3,0
9062,0,36,0,4,1,0
9064,7,39,1,7,3,0
9074,5,44,1,9,2,0
9085,0,46,1,3,2,0
9086,0,46,0,1,1,0
9091,9,58,1,10,3,0
9094,8,19,0,6,0,0
9096,9,56,1,5,3,0
9109,6,68,1,9,1,0
9110,7,53,1,7,1,0
9111,0,50,0,1,0,1
9128,2,53,1,10,2,0
9129,7,50,0,5,1,0
9139,8,43,1,10,3,0
9140,8,42,0,6,0,0
9146,8,45,1,9,3,0
9147,7,44,0,6,1,0
9148,9,16,0,1,0,0
9152,8,56,0,2,0,0
9156,7,39,0,7,1,0
9162,8,51,1,4,3,0
9167,7,64,1,10,3,0
9168,8,58,0,4,0,0
9169,7,26,0,10,1,0
9176,8,47,0,7,1,0
9179,8,41,1,7,3,0
9180,8,41,0,4,1,0
9187,6,30,0,7,2,0
9188,5,27,0,10,2,0
9190,8,45,0,4,1,0
9191,7,14,0,0,0,1
9196,9,48,1,10,3,0
9197,8,50,1,4,1,0
9212,8,43,1,10,3,1
9233,5,46,0,4,1,1
9242,7,56,1,4,3,0
9250,8,48,1,4,2,0
9256,7,79,1,7,3,0
9260,8,37,0,4,0,0
9273,7,48,0,4,0,0
9274,8,43,1,4,2,0
9275,9,23,1,4,1,0
9276,0,20,1,4,1,0
9277,3,19,1,0,0,0
9286,7,49,1,4,3,0
9287,8,43,0,6,2,0
9290,8,64,1,9,3,0
9291,7,61,0,9,0,0
9296,8,59,1,9,3,0
9343,6,53,1,4,2,0
9345,7,19,0,1,0,0
9350,8,53,1,9,3,0
9351,8,52,0,4,1,0
9352,6,22,1,4,0,1
9353,7,18,0,0,0,0
9356,5,37,0,3,1,0
9376,8,40,0,4,0,0
9377,9,37,1,9,2,0
9384,9,36,1,6,1,0
9385,8,33,0,4,1,0
9392,4,61,1,1,2,0
9398,6,40,0,6,1,0
9402,9,43,0,2,0,0
9407,9,44,1,8,2,0
9408,8,42,0,4,0,0
9420,7,45,1,8,3,0
9421,10,37,0,10,1,0
9436,7,48,0,8,1,0
9437,7,32,1,4,2,0
9439,8,25,1,4,2,0
9452,10,67,0,1,0,0
9459,8,51,1,8,3,0
9467,8,45,1,4,3,0
9469,9,38,1,4,2,0
9470,8,37,0,4,0,0
9478,8,31,0,1,0,0
9479,7,34,1,4,2,0
9482,7,43,0,4,0,0
9486,7,58,1,5,3,0
9493,9,16,0,1,0,0
9500,3,24,1,4,3,1
9503,7,53,1,4,3,0
9504,9,41,0,4,0,0
9505,8,16,0,1,0,0
9509,6,69,0,2,0,0
9518,7,41,1,7,3,0
9532,8,41,1,10,3,0
9536,6,31,1,6,1,0
9537,7,60,1,10,3,0
9564,8,46,1,7,3,0
9565,7,19,1,0,0,0
9566,7,18,1,1,0,0
9569,6,35,1,4,2,0
9580,7,52,1,10,3,0
9582,6,24,1,10,0,0
9585,5,28,1,4,1,0
9591,9,55,1,9,3,0
9592,9,50,0,6,3,0
9593,7,20,1,0,0,0
9594,10,19,1,1,0,1
9617,6,54,0,4,1,0
9618,8,53,1,9,3,0
9621,7,56,1,10,3,0
9633,8,54,0,4,2,0
9645,8,46,0,4,0,0
9667,9,63,0,4,0,0
9668,8,60,1,4,0,0
9677,7,50,1,4,3,0
9678,5,40,0,9,1,0
9681,8,46,0,2,2,0
9682,8,58,0,9,1,0
9684,7,26,1,10,1,0
9685,8,45,0,6,1,0
9704,7,46,1,10,2,0
9705,8,44,0,2,0,0
9708,8,59,1,7,0,0
9709,5,55,0,9,1,0
9711,6,30,0,7,2,0
9719,6,54,1,10,3,0
9722,7,19,0,0,0,1
9729,9,44,0,9,3,0
9730,7,23,0,6,0,0
9731,7,22,1,4,0,0
9734,7,48,0,6,1,0
9739,9,69,0,10,0,0
9742,8,48,1,4,1,0
9743,10,47,0,4,1,0
9749,9,43,1,7,3,0
9750,9,42,0,4,0,0
9754,8,27,0,4,1,0
9761,7,32,1,9,3,0
9762,8,63,0,4,3,0
9801,8,31,0,8,0,1
9810,7,51,0,10,2,0
9819,9,51,0,6,2,0
9835,10,51,1,6,2,0
9836,9,46,0,2,2,1
9837,7,16,0,1,0,0
9840,7,43,1,7,2,0
9841,7,42,0,7,1,0
9848,10,32,1,6,1,0
9856,10,47,1,4,3,0
9860,8,43,0,6,1,0
9865,6,62,0,4,0,0
9877,7,46,1,9,1,0
9887,7,49,1,4,2,0
9888,3,41,0,7,2,0
9890,8,54,0,6,3,0
9892,8,15,0,0,0,0
9903,7,35,1,9,3,0
9907,6,50,1,10,2,0
9908,7,41,0,4,1,0
9909,5,18,0,0,0,0
9915,7,51,1,9,3,0
9916,8,53,0,5,1,0
9920,2,61,0,5,1,0
9926,7,31,0,4,1,0
9939,5,51,0,4,3,0
9945,7,48,1,6,2,0
9947,8,55,0,7,2,0
9948,8,22,1,4,1,0
9950,0,35,0,4,0,0
9953,7,62,1,7,3,0
9954,7,51,0,7,1,0
9956,3,20,0,4,0,0
9975,7,62,1,6,1,1
9984,5,47,0,10,2,0
9991,6,38,0,6,0,0
9992,5,38,1,8,3,0
10000,4,81,1,4,2,0
10007,8,36,0,6,0,0
10008,8,34,1,4,3,0
10011,8,44,1,10,3,0
10012,5,42,0,10,1,0
10022,4,39,1,8,3,0
10023,10,38,0,2,0,0
10028,6,44,0,1,0,0
10029,8,17,0,1,0,0
10034,6,47,1,7,2,0
10039,8,43,0,1,0,0
10044,5,18,1,1,0,1
10056,6,55,1,7,3,0
10057,5,48,0,2,1,0
10060,8,56,1,7,3,0
10061,8,56,0,4,1,0
10062,5,49,0,4,3,0
10091,5,48,0,4,0,0
10123,9,40,0,5,1,0
10127,9,57,1,10,3,1
10128,9,23,0,2,1,0
10139,7,43,0,9,1,0
10144,6,57,0,8,1,0
10146,2,25,1,6,0,0
10150,8,51,1,1,1,0
10151,5,49,0,1,1,0
10152,3,26,1,10,2,0
10153,6,19,1,1,0,0
10155,6,27,0,10,0,0
10180,7,60,1,1,2,0
10187,8,54,0,6,0,0
10219,9,42,0,10,1,0
10220,7,14,1,0,0,1
10231,8,65,1,6,0,0
10244,5,55,0,5,1,0
10245,4,53,1,10,3,0
10246,5,27,1,10,2,0
10247,5,25,0,10,0,1
10260,5,21,1,6,0,0
10265,8,55,0,6,3,0
10270,7,59,0,10,3,1
10274,8,36,0,9,1,0
10280,5,37,1,4,1,0
10281,6,33,0,4,0,0
10285,8,52,1,4,3,0
10287,5,25,0,4,2,0
10294,10,40,0,10,0,1
10295,6,43,1,5,1,1
10296,6,42,0,7,0,0
10298,6,30,0,4,0,0
10309,7,40,0,10,3,0
10311,7,63,1,10,3,0
10312,5,70,0,5,0,0
10315,5,54,0,7,3,1
10316,7,54,1,10,3,0
10322,7,52,1,8,3,1
10323,5,49,0,7,0,0
10324,7,16,0,1,0,0
10326,8,42,1,10,3,0
10333,7,28,1,6,1,0
10335,8,46,1,4,3,0
10343,5,55,0,4,0,0
10354,5,64,1,9,0,0
10360,6,46,0,6,0,0
10363,8,33,0,4,0,1
10368,4,61,0,1,0,0
10375,6,36,1,9,3,0
10376,5,31,0,1,0,0
10388,5,41,1,10,3,0
10389,8,41,0,10,3,0
10394,5,63,0,10,3,0
10395,7,62,1,10,2,0
10404,7,43,1,10,3,0
10405,7,41,0,1,3,0
10409,5,44,1,2,3,0
10410,7,37,0,2,3,0
10413,7,59,1,9,3,0
10414,7,59,0,4,1,0
10421,9,41,0,10,3,0
10425,5,34,0,4,0,0
10430,5,39,1,6,3,0
10436,7,38,1,7,1,0
10437,5,30,0,6,1,0
10444,6,34,0,4,1,0
10447,9,47,0,10,2,0
10465,9,54,1,6,0,0
10477,6,58,1,10,3,0
10478,5,44,1,7,3,0
10479,10,42,0,4,0,0
10483,8,46,1,4,2,0
10484,4,38,0,4,1,0
10491,5,22,0,6,0,0
10492,7,18,0,1,0,1
10521,5,64,0,5,1,0
10525,8,54,1,9,3,0
10526,5,54,0,6,1,0
10546,7,58,1,10,3,0
10548,5,51,1,4,3,0
10551,2,16,1,1,0,1
10558,9,48,1,10,3,0
10571,3,30,0,4,2,1
10572,7,38,1,7,3,0
10575,0,43,1,4,2,0
10576,4,38,0,1,0,0
10580,8,48,1,8,3,0
10581,9,47,0,3,0,0
10590,5,46,1,5,3,0
10591,9,33,0,6,3,0
10597,8,64,0,9,0,0
10602,8,59,1,10,3,0
10603,9,56,0,10,0,0
10605,7,23,0,6,0,0
10615,9,34,0,1,0,0
10616,7,34,1,10,2,0
10623,5,36,0,4,1,0
10632,10,70,0,1,0,0
10639,4,40,0,4,1,0
10646,8,45,1,4,1,0
10651,5,50,0,4,1,0
10659,5,47,1,4,2,0
10682,5,37,0,4,1,0
10690,7,50,1,7,3,0
10692,0,28,1,4,0,0
10694,4,26,1,6,1,1
10705,7,60,1,1,1,0
10708,6,22,0,6,0,0
10713,8,52,1,7,1,0
10719,7,54,1,5,3,0
10721,5,27,0,10,0,0
10722,7,24,0,6,0,0
10723,3,19,1,6,0,0
10740,8,42,1,10,3,0
10748,3,60,1,4,2,0
10749,5,56,0,4,0,0
10763,6,47,1,6,2,0
10764,9,44,0,4,0,0
10773,6,31,1,9,2,0
10782,10,48,0,10,1,0
10785,8,23,0,10,0,0
10789,7,30,1,10,3,0
10800,8,58,0,10,2,0
10803,7,43,1,7,3,0
10804,4,39,0,6,0,0
10809,7,57,1,10,3,0
10813,6,58,1,6,1,0
10837,2,59,1,5,3,0
10842,5,41,1,10,3,0
10843,8,40,0,10,1,0
10845,8,33,1,9,2,0
10846,5,32,0,8,2,0
10847,8,52,1,4,2,1
10848,7,52,0,1,0,0
10850,5,23,0,6,1,0
10862,7,39,0,4,2,0
10869,10,36,0,1,1,0
10876,4,51,1,4,3,0
10877,5,42,0,4,1,0
10880,10,57,1,7,0,0
10881,0,53,0,5,1,1
10882,8,15,0,0,0,0
10884,8,50,0,7,2,1
10897,5,44,0,4,2,0
10903,8,37,1,9,3,0
10904,7,34,0,1,0,0
10910,3,54,1,4,3,0
10911,7,52,0,4,1,0
10912,7,29,0,10,3,0
10913,8,27,1,10,3,0
10914,7,23,0,6,0,0
10923,8,62,0,2,1,0
10924,3,38,1,10,2,1
10925,8,35,0,10,3,0
10931,5,56,1,4,3,1
10936,0,43,0,6,2,0
10964,3,42,1,8,3,0
10965,3,34,0,4,0,0
10969,5,37,1,10,3,0
10972,8,53,0,1,1,0
10975,5,33,1,4,1,0
10976,5,32,0,10,1,0
10982,6,40,1,10,3,0
10985,4,40,1,9,2,0
10986,2,36,0,7,1,0
10988,0,52,0,5,2,0
10989,0,25,1,4,1,0
10993,6,41,0,4,1,0
10995,8,44,1,9,3,0
10996,7,40,0,8,0,0
11007,7,35,1,10,3,1
11019,5,62,1,1,1,0
11021,3,19,0,6,0,0
11024,6,52,1,7,3,0
11025,5,49,0,4,0,1
11027,6,37,1,6,1,1
11033,5,28,0,4,0,0
11038,6,24,0,6,0,0
11042,8,37,0,4,1,1
11052,7,46,0,7,0,0
11056,8,41,1,10,2,1
11058,4,34,1,7,3,0
11060,4,64,1,4,2,0
11061,3,61,0,4,1,0
11064,2,40,1,1,0,0
11071,5,51,0,7,3,0
11072,9,24,0,6,0,0
11073,6,20,0,6,0,0
11077,6,38,1,4,1,0
11079,6,34,1,4,3,1
11084,5,43,1,9,3,0
11106,5,48,1,10,2,0
11109,8,35,0,4,0,0
11110,9,35,1,4,1,1
11117,7,29,0,4,3,0
11121,7,40,1,10,3,1
11135,6,44,0,5,1,0
11136,5,16,1,1,0,1
11143,7,47,0,6,3,0
11147,8,47,1,4,3,0
11148,7,43,0,6,0,0
11166,4,34,1,4,2,0
11167,3,31,0,4,0,0
11175,6,45,1,6,3,0
11176,8,42,0,9,0,0
11179,7,59,1,1,2,0
11180,6,28,1,10,1,1
11182,6,41,0,6,2,0
11204,6,57,0,2,0,1
11206,6,32,1,6,1,0
11210,5,17,0,1,0,0
11213,5,36,1,5,2,1
11214,7,20,0,6,0,0
11215,10,64,0,4,0,0
11217,7,43,0,4,1,0
11218,9,51,1,5,1,0
11219,8,41,0,4,1,0
11230,7,37,1,9,3,0
11231,10,34,0,4,0,0
11233,5,45,0,7,2,0
11247,6,45,0,4,1,0
11248,0,42,1,4,3,0
11280,4,49,0,4,1,1
